,Fecha,Operador,Detalles de Ruta,Tipo de aeronave accidentada,Pasajeros,Tripulacion,Pasajeros Fallecidos,Tripulantes Fallecidos,Muertos en tierra,Total de personas a bordo
3274,1984-03-24,Military - U.S. Marine Corps,Pohang - Kannung,Sikorsky CH-53D,0,0,0,0,0,29
3275,1984-03-31,State Airlines,Ft. Lauderdale - Bimini,Cessna 402B,5,1,5,1,0,6
3276,1984-04-18,VOTEC / VOTEC,Na dato,Embraer 110EJ Band./Embraer 110P Band.,31,4,17,2,0,35
3277,1984-05-08,Military - Egyptian Air Force,Na dato,McDonnel F-4E Phantom II,0,2,0,2,19,2
3278,1984-05-30,Zantop International Airlines,Baltimore - Detroit,Lockheed L-188AF Electra,1,3,1,3,0,4
3279,1984-06-04,Air Continental,Syracuse-Windsor Locks,Learjet 23A,1,2,1,2,0,3
3280,1984-06-19,Air Taxi - Raco Helicopters Corp.,Na dato,Aerospeciale AS-350D,1,2,1,2,0,3
3281,1984-06-28,TAM Lineas Aéreas Regional,Rio de Janeiro - Macaé,Embraer 110C Bandeirante,16,2,16,2,0,18
3282,1984-07-11,Military - Philippine Air Force,Na dato,Bell UH-1H,0,0,0,0,0,30
3283,1984-07-12,Military - U.S. Air Force,Sigonella - Diego Garcia,Lockheed C-141B,1,8,1,8,0,9
3284,1984-07-21,South Pacific Island Airways,Pango Pango - Tau Island,de Havilland Canada DHC-6 Twin Otter 300,11,3,1,0,0,14
3285,1984-08-02,Vieques Air Link,"Vieques, PR - St. Croix, VI",Britten-Norman BN-2A Islander,8,1,8,1,0,9
3286,1984-08-04,Aeroflot,Aden - Karachi - Tashkent,Antonov AN-12BP,15,9,15,9,0,24
3287,1984-08-05,Bangladesh Biman,Chittagong-Patenga - Dhaka,Fokker F-27 Friendship 600,45,4,45,4,0,49
3288,1984-08-11,Aviation Enterprises,Memphis - Chicago,Douglas DC-3,1,2,1,2,0,3
3289,1984-08-15,Airfast Indonesia,Wamena-Jayapura,Douglas C-47A,1,2,1,1,0,3
3290,1984-08-24,Wings West Airlines / Private,San Luis Obispo - San Fransisco,Beechcraft C99 / Rockwell 112TC,13,4,13,4,0,17
3291,1984-08-30,Cameroon Airlines,Douala - Yaounde,Boeing B-737-2H7C,109,7,2,0,0,116
3292,1984-09-06,Talair,Wewak-Tabubil-Telefomin-Kiunga,Britten-Norman BN-2A-20 Islander,9,2,7,2,0,11
3293,1984-09-07,Provincetown - Boston Airlines,"Naples, FL - Tampa, FL",Cessna 402C,5,1,1,0,0,6
3294,1984-09-11,MMM Aero Services,Kinshasa - Tshikapa,Handley Page Dart Herald 202,25,5,25,5,0,30
3295,1984-09-16,APRL,Airshow,Antonov An-2T,22,3,11,0,0,25
3296,1984-09-18,AECA Cargo,Quito - Guayaquil,McDonnell Douglas DC-8F-55,0,4,0,4,49,4
3297,1984-09-21,Military - Russian Air Force,Na dato,Antonov AN-12,45,5,45,5,0,50
3298,1984-10-09,Nahanni Air Services,Fort Norman - Fort Franklin,de Havilland Canada DHC-6 Twin Otter 100,6,1,6,1,0,7
3299,1984-10-11,Aeroflot,Krasnodar - Omsk,Tupolev TU-154B,170,9,169,5,4,179
3300,1984-10-11,Labradore Airways,St. Anthony - Goose Bay,de Havilland Canada DHC-6 Twin Otter 100,2,2,2,2,0,4
3301,1984-10-27,Mililtary - Soviet Air Force,Tachkent-Kaboul,Ilyushin IL-76M,7,4,7,4,0,11
3302,1984-10-31,Village Airways,Davao - Manila,Douglas C-47B,0,4,0,4,0,4
3303,1984-11-20,TAME,Loja - Zumba,de Havilland Canada DHC-6 Twin Otter 300,12,2,12,2,0,14
3304,1984-12-04,Aeroflot,Kostroma -Kvanovo,LET 410 M,15,2,15,2,0,17
3305,1984-12-06,Provincetown - Boston Airlines,Jacksonville - Tampa,Embraer 110P1 Bandeirante,11,2,11,2,0,13
3306,1984-12-19,Military - Fuerza Aérea del Peru,Na dato,de Havilland Canada DHC-6 Twin Otter 300,18,3,18,3,0,21
3307,1984-12-22,Royal Nepal Airlines,Katmandou-Bhojpur,de Havilland Canada DHC-6 Twin Otter 300,20,3,12,3,0,23
3308,1984-12-23,Aeroflot,Krasnoyarsk - Irkutsk,Tupolev TU-154B-2,104,7,103,7,0,111
3309,1985-01-01,Eastern Air Lines,"Asuncion, Paraguay - La Paz, Bolivia",Boeing B-727-225 Adv,19,10,19,10,0,29
3310,1985-01-09,TPI International Airways,Detroit - Kansas City,Lockheed L-188AF Electra,0,3,0,3,0,3
3311,1985-01-18,CAAC,Nanjing - Jinan,Antonov AN-24B,34,7,31,7,0,41
3312,1985-01-19,Cubana de Aviacion,Havana - Managua,Ilyushin IL-18D,33,5,33,5,0,38
3313,1985-01-20,Air Taxi - EMS,"Albuquerque, NM - Taos, NM -",Bell 206 L-1,2,1,2,1,0,3
3314,1985-01-21,Galaxy Airlines,"Reno, NV - Minneapolis-St. Paul, MN",Lockheed L-188A Electra,65,6,64,6,0,71
3315,1985-01-22,Military - U.S. Air Force,Howard AFB - Trujillo AP,Lockheed C-130A,16,5,16,5,0,21
3316,1985-01-23,Aerolineas Centrales de Colombia,Medellin - Quibdo,de Havilland Canada DHC-6 Twin Otter 300,21,2,21,2,0,23
3317,1985-01-23,AIRES Colombia,Florencia - Cali,Embraer 110P1 Bandeirante,15,2,15,2,0,17
3318,1985-02-01,Aeroflot,Minsk - Leningrad,Tupolev TU-134A,74,6,55,3,0,80
3319,1985-02-04,North Pacific Airlines,"Anchorage, AK - Anchorage, AK",Beech Queen Air 65-A80,8,1,8,1,0,9
3320,1985-02-19,China Airlines (Taiwan),Taipei - Los Angeles,Boeing B-747-SP-09,251,23,0,0,0,274
3321,1985-02-19,Iberia Airlines,Madrid - Bilbao,Boeing B-727-256,141,7,141,7,0,148
3322,1985-02-22,Air Mali,Tombouctou - Bamako,Antonov AN-24V,49,2,48,2,0,51
3323,1985-02-25,Military - U.S. Air Force,Eielson-Valdez-Eielson,Boeing RC-135T,0,3,0,3,0,3
3324,1985-03-12,Military - U.S. Air Force,Training,Lockheed C-130E Hercules,0,6,0,6,0,6
3325,1985-03-28,SATENA,Bogota - San Vicente del Caguán - Florencia,Fokker F-28 Fellowship 3000,40,6,40,6,0,46
3326,1985-04-11,YPF,Buenos Aires - Salta,HS-125-700B,5,2,5,2,0,7
3327,1985-04-15,Thai Airways,Bangkok - Phuket,Boeing B-737-200,4,7,4,7,0,11
3328,1985-04-16,American Airlines,"Dallas, TX - San Diego, CA",Boeing B-727-227,81,8,0,0,0,89
3329,1985-04-20,Carga Aereo Transportada,Na dato,Convair CV-440,1,3,1,3,0,4
3330,1985-04-20,Aeronica,Positioning,Fokker F-27 Friendship 100,0,5,0,2,0,5
3331,1985-05-03,Aeroflot / Soviet Air Force,Tallin - L'vov,Tupolev TU-134A / Antonov An-26,73,3,73,3,0,76
3332,1985-05-06,Military - U.S. Marine Corps,"Iwakuni - Fulemma, Okinawa",CH-53D,15,2,15,2,0,17
3333,1985-05-28,Avensa,Cabimas - Caracas,Convair CV-580,8,5,0,2,0,13
3334,1985-05-31,General Aviation Inc.,Nashville - Indianapolis,Grumman G-159 Gulfstream I,0,2,0,2,0,2
3335,1985-06-14,Trans World Airlines,Athens - Rome,Boeing B-727-231,145,8,1,0,0,153
3336,1985-06-23,TABA,Juara - Cuiaba,Embraer 110P Bandeirante,15,2,15,2,0,17
3337,1985-06-23,Air India,Montreal - London,Boeing B-747-237B,307,22,307,22,0,329
3338,1985-07-10,Aeroflot,Karshi - Leningrad,Tupolev TU-154B-2,191,9,191,9,0,200
3339,1985-07-24,Fuerza Aérea Colombiana,Leticia - Bogota,Douglas DC-6B,76,4,76,4,0,80
3340,1985-08-02,Delta Air Lines,Fort Lauderdale - Dallas-Fort Worth,Lockheed L-1011-1 TriStar,152,11,126,8,1,163
3341,1985-08-12,Japan Air Lines,Tokyo - Osaka,Boeing B-747-SR46,509,15,505,15,0,524
3342,1985-08-12,Merpati Nusantara Airlines,Na dato,de Havilland Canada DHC-6 Twin Otter 300,16,3,8,0,0,19
3343,1985-08-15,Alyemda Airlines,Aden - Abu Dahbi,Boeing 707-336C,65,8,1,2,0,73
3344,1985-08-22,British Airtours,Manchester - Kerkira,Boeing B-737-236,131,6,53,2,0,137
3345,1985-08-25,Bar Harbor Airlines,"Boston, MA - Auburn, ME",Beechcraft 99,6,2,6,2,0,8
3346,1985-08-27,Military - U.S. Air Force,Training,Boeing KC-135A,0,7,0,7,0,7
3347,1985-09-04,Ariana Afghan Airlines,Kandahar - Farah,Antonov AN-26,47,5,47,5,0,52
3348,1985-09-06,Midwest Express,Milwaukee - Atlanta,McDonnell Douglas DC-9-14,27,4,27,4,0,31
3349,1985-09-22,Military - Soviet Air Force,Na dato,Antonov AN-12,22,4,22,4,0,26
3350,1985-09-25,MAP,Dnepropetrovsk - Moscow,Antonov An-12,4,5,4,5,0,9
3351,1985-09-29,Air Carriers Express Services Inc,Parachuting,Cessna 208 Caravan I,16,1,16,1,0,17
3352,1985-10-09,Nordeste Linhas Aéreas,Vitória da Conquista - Salvador,Embraer 110C Bandeirante,0,2,0,2,0,2
3353,1985-10-10,Pel Air,Sidney - Brisbane,IAI 1124 Westwind,0,2,0,2,0,2
3354,1985-10-11,Aeroflot,Kutaisi - Poti,Yakovlev YAK-40,10,4,10,4,0,14
3355,1985-10-11,Sabeni,Beni - La Paz,Curtiss C-46D,0,2,0,2,0,2
3356,1985-10-11,Mountain Air Cargo,State College - Pittsburgh,de Havilland Canada DHC-6 Twin Otter 200,0,1,0,1,0,1
3357,1985-10-12,Burma Airways,Na dato,Fokker F-27 Friendship 600,2,2,2,2,0,4
3358,1985-11-15,Military - U.S. Air Force,Test flight,Convair CV-340,0,4,0,4,0,4
3359,1985-11-21,Military - Indonesian Air Force,Na dato,Lockheed C-130H Hercules,0,11,0,11,0,11
3360,1985-11-24,EgyptAir,Athens - Cairo,Boeing B-737-266,97,6,0,0,0,103
3361,1985-11-25,Military - Angolan Air Force,Cuito - Menongue,Antonov AN-26,0,0,0,0,0,22
3362,1985-12-12,Arrow Airways,"Gander - Fort Campbell, KY",McDonnell Douglas DC-8 Super 63PF,248,8,248,8,0,256
3363,1985-12-30,Military - Royal Nepalese Air Force,Na dato,Short SC7- Skyvan,22,3,22,3,0,25
3364,1985-12-31,Private,Guntersville - Dallas/Ft. Worth,Douglas DC-3,7,2,7,0,0,9
3365,1986-01-18,Aerovias de Guatemala SA,Guatemala City-Santa Elena,Sud-Aviation  Caravelle VI-N,88,6,88,6,0,94
3366,1986-01-21,Air Taxi,Na dato,Bell 296B,2,1,2,1,0,3
3367,1986-01-28,VASP,Sao Paulo - Belo Horizonte,Boeing B-737-2A1,67,5,1,0,0,72
3368,1986-01-29,Aerocalifornia,Villa Constitucion - Los Mochis,Douglas DC-3A-178,18,3,18,3,0,21
3369,1986-02-05,GLM Aviation,Kasonga-Kinshasa,Lockheed L-188AF Electra,10,4,2,0,0,14
3370,1986-02-16,China Airlines (Taiwan),Taipei - Makung,Boeing B-737-281,6,7,6,7,0,13
3371,1986-03-02,Aeroflot,Cheboksary - Bugulma,Antonov AN-24B,34,4,34,4,0,38
3372,1986-03-13,Simmons Airlines,"Detroit, MI - Alpena, MI",Embraer 110P1 Bandeirante,7,2,2,1,0,9
3373,1986-03-20,Merpati Nusantara Airlines,Manado - Naha,CASA 212 Aviocar 100,14,2,0,2,0,16
3374,1986-03-24,Goose Bay Air Services,Snegamook Lake - Goose Bay,de Havilland Canada DHC-3 Otter,4,1,3,1,0,5
3375,1986-03-25,Ministerstvo Obshchestvo Mashinostroyeniya,Na dato,Antonov An-12AP,3,6,3,6,0,9
3376,1986-03-27,Military - French Air Force,Na dato,Sepecat Jaguar A,0,0,0,0,35,0
3377,1986-03-30,Military - Mozambique Air Force,Pemba - Maputo,Antonov AN-26,51,3,46,3,0,54
3378,1986-03-31,Mexicana,Mexico City - Puerto Vallarta,Boeing B-727-264,159,8,159,8,0,167
3379,1986-04-02,Trans World Airlines,Rome - Athens,Boeing B-727,114,7,4,0,0,121
3380,1986-04-02,Military - U.S. Air Force,Na dato,Lockheed HC-130P Hercules,0,11,0,11,0,11
3381,1986-04-27,ACES Colombia,Bogota - Saravena,de Havilland Canada DHC-6 Twin Otter 300,11,2,11,2,0,13
3382,1986-05-01,Military - El Salvador Air Force,San Salvador - Panama City,Douglas DC-6,33,4,33,4,0,37
3383,1986-05-03,Military - Republic of China Air Force,Na dato,Bell UH-1H / Bell UH-1H (helicopters),0,0,0,0,0,22
3384,1986-05-03,Air Lanka,London - Zurich - Dubai - Colombo - Male,Lockheed L-1011-100,128,22,22,0,0,150
3385,1986-05-18,Military - French Naval Aviation,Na dato,Dassault Breguet Atlantique,14,5,14,5,0,19
3386,1986-05-24,Military - Armée de l'Air Malgache,Antananarivo - Antsirabe,Douglas C-47,0,13,0,13,0,13
3387,1986-06-10,EgyptAir,Cairo - Alexandia,Fokker F-27 Friendship 500,21,5,18,5,0,26
3388,1986-06-12,Loganair,Glasgow - Port Ellen,de Havilland Canada DHC-6 Twin Otter 300,14,2,0,1,0,16
3389,1986-06-18,Grand Canyon Airlines / Helitech,Grand Canyon - Grand Canyon,de Havilland Can. DHC-6 -300/ Bell 206B,22,3,22,3,0,25
3390,1986-07-02,Aeroflot,Syktyvkar - 	Moscow,Tupolev TU-134A,86,6,52,2,0,92
3391,1986-07-10,Military - Zimbabwe Air Force,Chimoio - Harare,Douglas C-47A,13,4,13,4,0,17
3392,1986-08-04,Leeward Islands Air Transport,Vieux Fort - Kingstown,de Havilland Canada DHC-6 Twin Otter 300,11,2,11,2,0,13
3393,1986-08-14,Military - Honduran Air Force,Tegucigalpa - Duzuna,Lockheed C130D,53,6,53,6,0,59
3394,1986-08-16,Sudan Airways,Malakal - Khartoum,Fokker F-27 Friendship 400M,57,3,57,3,0,60
3395,1986-08-28,Southwest Airlift,Little Rock - Texarkana,Howard 250,0,2,0,2,0,2
3396,1986-08-31,Aeromexico / Private,Tijuana - Los Angeles,MD Douglas DC-9-32 / Piper PA-28-181,58,9,58,9,15,67
3397,1986-09-05,Pan American World Airways,Bombay-Karachi-Frankfurt-New York,Boeing B-747-121,364,20,14,1,1,384
3398,1986-09-09,Military - U.S. Air Force,Na dato,Lockheed C-130A Hercules,0,4,0,3,0,4
3399,1986-09-19,Atlantic Southeast Airlines,Sao Jose dos Campo - Manaus,Embraer 120RT Brasilia,3,2,3,2,0,5
3400,1986-10-03,Eastindo,Mangole - Manado,Short SC-7 Skyvan Variant,10,3,10,3,0,13
3401,1986-10-04,Southern Air Transport,Kelly AFB - Warner Robins AFB,Lockheed L-100-30 Hercules,0,3,0,3,0,3
3402,1986-10-14,Aeroflot,Ust-May - 	Allah-Yun,LET 410MT Turbojet,12,2,12,2,0,14
3403,1986-10-15,Iran Air,Chiraz-Téhéran,Boeing 737-286,75,5,3,0,0,80
3404,1986-10-19,Government of Mozambique,Lusaka - Maputo,Tupolev TU-134A,35,9,26,8,0,44
3405,1986-10-20,Aeroflot,Yekaterinburg - Kuybyshev,Tupolev TU-134A,85,8,66,4,0,93
3406,1986-10-22,Private - WNBC,Traffic reporting,Enstrom F-28F,1,1,1,1,0,2
3407,1986-10-23,Pakistan International Airlines,Lahore - Peshawar,Fokker F-27 Friendship 600,49,5,9,4,0,54
3408,1986-10-30,Military - Nicaraguan Air Force,Na dato,Mil Mi-17 (helicopter),20,3,19,2,0,23
3409,1986-11-02,Military - Iranian Air Force,Bakhtaran - Zahedan,Lockheed C-130,96,7,96,7,0,103
3410,1986-11-06,British International Helicopters,Na dato,Boeing-Vertol Chinook,45,2,43,2,0,47
3411,1986-11-25,Military - Afghan Republican Air Force,Na dato,Ilyushin IL-18,35,5,35,5,0,40
3412,1986-12-12,Aeroflot,Minsk - Berlin,Tupolev TU-134A,73,9,63,9,0,82
3413,1986-12-15,CAAC,Lanzhou - Chengdu,Antonov AN-24RV,37,7,6,0,0,44
3414,1986-12-25,Iraqi Airways,Baghdad - Amman,Boeing B-737-270C,91,15,60,3,0,106
3415,1986-12-27,Sunflower Airlines,Savu Savu - Nadi,de Havilland DH-114 Heron 2B,12,2,9,2,0,14
3416,1987-01-02,Military - Spanish Air Force.,Bata - Malabo,CASA 212-100,19,3,19,3,0,22
3417,1987-01-03,Varig,Abidjan - Rio de Janeiro,Boeing B-707-379C,39,12,38,12,0,51
3418,1987-01-13,Military - Ethiopian Air Force,Asrmara - Addis Ababa,Antonov AN-12,49,5,49,5,0,54
3419,1987-01-15,Skywest Airlines / Private.,Pocatello - Salt Lake City,Swearingen SA-226TC / Mooney M-20C,8,2,8,2,0,10
3420,1987-01-16,Aeroflot,Tashkent - Shahrizyabz,Yakovlev YAK-40,5,4,5,4,0,9
3421,1987-02-06,Talair,Rabaul - Hoskins,Embraer 110P2 Bandeirante,15,2,12,2,0,17
3422,1987-02-09,Military - Afghan Republican Air Force,Khost - Kabul,Antonov AN-26,30,6,30,6,0,36
3423,1987-03-04,Northwest Airlink,Cleveland - Detroit,CASA 212 Aviocar 200,20,2,7,2,0,22
3424,1987-03-06,Aeroflot,Biysk - Alma-Ata,Antonov An-26,4,5,4,5,0,9
3425,1987-03-13,Military - U.S. Air Force,Training,Boeing KC-135,0,6,0,6,1,6
3426,1987-03-21,California Air National Guard,Na dato,F-4C Phantom jet fighter,0,2,0,2,0,2
3427,1987-03-30,Military - Afghan Republican Air Force,Kaboul-Khost,Antonov AN-26,36,4,36,4,0,40
3428,1987-04-04,Garuda Indonesia Airlines,Banda Aceh - Medan,McDonnell Douglas DC-9-32,37,8,23,4,0,45
3429,1987-04-13,Burlington Air Express,Wichita - Kansas City,Boeing 707-351C,1,3,1,3,0,4
3430,1987-04-23,Air-Lift Commuter,Wilmington - Lumberton,Swearingen SA-26TC Metro II,0,2,0,2,0,2
3431,1987-05-05,Sasco Air Lines,Malakal-Khartoum,Cessna 404 Titan II,12,2,12,2,0,14
3432,1987-05-08,American Eagle,"San Juan, PR - Mayaguez, PR",CASA 212 Aviocar 200,4,2,0,2,0,6
3433,1987-05-09,LOT Polish Airlines,Warsaw - New York City,Ilyushin IL-62M,172,11,172,11,0,183
3434,1987-05-11,Air Manitoba,Big Trout - Pickle Lake,Douglas C-47B,0,2,0,2,0,2
3435,1987-05-20,YPFB Transportes Aereos,Camiri - Santa Cruz,de Havilland Canada DHC-6 Twin Otter 300,13,3,11,3,0,16
3436,1987-05-23,Merpati Nusantara Airlines,Na dato,de Havilland Canada DHC-6 Twin Otter 300,6,2,6,2,0,8
3437,1987-05-25,Missionary Aviation Fellowship,Na dato,de Havilland Canada DHC-6 Twin Otter 100,29,1,6,1,0,30
3438,1987-06-11,Bakhtar Afghan Airlines,Khost-Kaboul,Antonov AN-26,48,5,48,5,0,53
3439,1987-06-18,Military - Peruvian Air Force,Lima - Saposa,Antonov AN-26,40,6,40,6,0,46
3440,1987-06-19,Aeroflot,Odessa - 	Berdyansk,Yakovlev YAK-40,24,5,6,2,0,29
3441,1987-06-21,Burma Airways,Heho - Mong Hsat,Fokker F-27 Friendship 200,41,4,41,4,0,45
3442,1987-06-26,Philippine Air Lines,Manila - Baguio,Hawker Siddeley HS-748-209 Srs. 2,46,4,46,4,0,50
3443,1987-07-01,Military - U.S. Air Force,Na dato,Lockheed C-130E Hercules,0,6,0,4,1,6
3444,1987-07-24,Air Afrique,Brazzaville - Paris,McDonnell Douglas DC-10-30,0,0,0,0,0,163
3445,1987-07-30,Belize Air International Ltd.,Mexico City - Miami,Boeing B-377 Stratofreighter,10,2,4,1,44,12
3446,1987-08-04,LAN,Santiago - Calama,Boeing B-737-2A1,30,3,2,0,0,33
3447,1987-08-16,Northwest Airlines,"Detroit, MI - Phoenix, AZ",McDonnell Douglas MD-82,149,6,148,6,2,155
3448,1987-08-31,Thai Airways,Hat Yai - Phuket,Boeing B-737-2P5,74,9,74,9,0,83
3449,1987-09-08,Military - Brazilian Air Force,Na dato,Hawker Siddeley HS-125-403B,7,2,7,2,0,9
3450,1987-09-13,Aeroflot,Kaboul-Kunduz,Antonov AN-26,13,2,13,2,0,15
3451,1987-09-21,EgyptAir,Training,Airbus A.300B4-203,0,5,0,5,0,5
3452,1987-10-11,Aeroejecutivos Colombia,Na dato,de Havilland Canada DHC-6 Twin Otter 310,7,2,0,2,0,9
3453,1987-10-11,Burma Airways,Rangoon - Nyaung-U,Fokker F-27 Friendship 500,45,4,45,4,0,49
3454,1987-10-15,Aero Transporti Italiani,Milan - Koln,Aerospatiale Alenia ATR-42-312,34,3,34,3,0,37
3455,1987-10-19,MAP,Na dato,Antonov An-12B,2,7,2,7,0,9
3456,1987-10-20,Military - U.S. Air Force,"Pittsburg, PA - Nellis AFB",A-7D Corsair,0,11,0,10,10,11
3457,1987-11-06,Air Malawi,Blantyre - Lilongwe,Shorts SC-7 Skyvan 3-100,8,2,8,2,0,10
3458,1987-11-15,Continental Airlines,"Denver, CO - Boise, ID",McDonnell Douglas DC-9-14,77,5,25,3,0,82
3459,1987-11-23,Ryan Air Services,Kodiak - Homer,Beechcraft 1900C,19,2,16,2,0,21
3460,1987-11-28,South African Airways,"Taipei, Taiwan -  Mauritius - Johannesburg, South Africa",Boeing B-747-244B Combi,140,19,140,19,0,159
3461,1987-11-29,Korean Airlines,Abu Dhabi - Bangkok,Boeing B-707-3B5C,104,11,104,11,0,115
3462,1987-12-03,Cooper Skybird Air Charters,Goma-Nairobi,Cessna 404 Titan,13,1,13,1,0,14
3463,1987-12-07,Pacific Southwest Airlines,Los Angeles - San Fransisco,British Aerospace BAe-146-200A,38,5,38,5,0,43
3464,1987-12-08,Peruvian Naval Aviation,Pucallpa - Lima,Fokker F-27 Friendship 400M,37,6,37,5,0,43
3465,1987-12-13,Philippine Air Lines,Cebu - Iligan,Shorts 360-300,11,4,11,4,0,15
3466,1987-12-14,Military - Brazilian Air Force,Recife - Fernando de Noronha,Lockheed C-130H,23,6,23,6,0,29
3467,1987-12-21,Air Littoral,Brussels - Bordeaux,Embraer 120 Brasilia,13,3,13,3,0,16
3468,1987-12-21,Air Taxi - Petroleum Helicopters Inc.,Na dato,Aerospatiale SA-330J,13,2,13,2,0,15
3469,1987-12-30,Merpati Nasantara Airlines,Samarinda - Berau,de Havilland Canada DHC-6 Twin Otter 300,14,3,14,3,0,17
3470,1988-01-02,Condor Flugdienst,Stuttgart - Izmir,Boeing B-737-230A,11,5,11,5,0,16
3471,1988-01-18,ETA - Empresa Transportes Aéreos,Na dato,Curtiss C-46A-55,6,3,6,3,0,9
3472,1988-01-18,Aeroflot,Moscow - Krosnovodsk,Tupolev TU 154B-2,137,6,11,0,0,143
3473,1988-01-18,China Southwest Airlines,Beijing - Chongqing,Ilyushin IL-18D,98,10,98,10,0,108
3474,1988-01-19,Trans Colorado AL / Continental Express,"Denver, CO - Durango, CO",Swearingen SA.227AC Metro,15,2,7,2,0,17
3475,1988-01-19,Taiwan Airlines,Taitung-Lyudao,Britten-Norman BN-2A-26 Trislander,10,1,9,1,0,11
3476,1988-01-24,Aeroflot,Nizhnevartovsk - Tyumen,Yakovlev YAK-40,27,4,23,4,0,31
3477,1988-02-01,Military - Fuerza Aérea Panamena,Na dato,CASA 212 Aviocar 200,14,2,14,2,0,16
3478,1988-02-08,NFD - Nurnberger Flugdienst,Hannover - Dusseldorf,Swearingen SA.227AC Metro III,19,2,19,2,0,21
3479,1988-02-19,AV Air / American Eagle,Raleigh - Richmond,Swearingen SA227-AC,10,2,10,2,0,12
3480,1988-02-27,Aeroflot,Tyumen - Surgut,Tupolev TU-134A,45,6,17,3,0,51
3481,1988-02-27,Talia Airways,Istanbul - Ercan,Boeing B-727-2H9A,9,6,9,6,0,15
3482,1988-03-01,Commercial Airways (Comair),Phalaborwa - Johannesburg,Embraer 110P1 Bandeirante,15,2,15,2,0,17
3483,1988-03-04,Transport Arien Transregional,Nancy - Paris,Fairchild FH-227B,20,3,20,3,0,23
3484,1988-03-08,Military - U.S. Army,Na dato,Sikorsky UH-60A / Sikorsky UH-60A,0,0,0,0,0,17
3485,1988-03-17,AVIANCA,Cucuta - Cartagena,Boeing B-727-21,136,7,136,7,0,143
3486,1988-03-31,Arax Airlines,Cairo - Sharjah,Douglas DC-8-55F,0,4,0,4,0,4
3487,1988-04-05,Kuwait Airways,Bangkok - Kuwait,Boeing B-747-200,0,0,0,0,0,112
3488,1988-04-10,Military - Afghan Republican Air Force,Maimana - Mazar,Antonov AN-26,26,3,26,3,0,29
3489,1988-04-12,United Airways,Bloemfontein - Johannesburg,Douglas DC-3C,21,3,21,3,0,24
3490,1988-04-19,Aeroflot,Muya - Bagdarin,Let 410UVP Turolet,15,2,15,2,0,17
3491,1988-04-27,Military - Cuban Air Force,Na dato,Antonov AN-26,26,3,26,3,0,29
3492,1988-04-28,Aloha Airlines,Hilo - Honolulu,Boeing B-737-297,90,5,0,1,0,95
3493,1988-05-06,Wideroe's Flyveselksap,Namsos - Bronnoysund,de Havilland Canada DHC-7-102,33,3,33,3,0,36
3494,1988-05-24,TACA,"Belize City, Belize - New Orleans, LA",Boeing B-737-3T0,38,7,0,0,0,45
3495,1988-05-26,Aeronica,Na dato,Douglas DC-6,0,6,0,6,0,6
3496,1988-05-26,Starair,Billund - Hannover - Nurnberg,Fokker F-27 Friendship 600,0,2,0,2,0,2
3497,1988-06-12,Austral Lineas Aeras (Argentina),Resistencia - Posadas,McDonnell Douglas MD-81,16,6,16,6,0,22
3498,1988-06-18,Military - Mozambique Air Force,Na dato,Mil Mi-8 (helicopter),0,0,0,0,0,25
3499,1988-06-26,Air France,Basel - Basel,Airbus A320-111,130,6,3,0,0,136
3500,1988-07-03,Iran Air,Bandar Abbas - Dubai,Airbus A300B2-203,278,12,278,12,0,290
3501,1988-07-06,Lineas Aéreas Suramericanas,Barranquilla - Miami,Canadair CL-44J,0,8,0,8,0,8
3502,1988-07-20,TACA,El Salvador - New Orleans,Douglas C-118A,0,3,0,3,0,3
3503,1988-07-21,Angola Air Charter,"Oostende, Belgium - Lagos, Nigeria",Boeing 707-328C,0,6,0,6,0,6
3504,1988-08-02,Balkan Bulgarian Airlines,Sofia  - Varna,Yakovlev YAK-40,33,4,26,3,0,37
3505,1988-08-15,Military - Afghan Republican Air Force,Kaboul-Kunduz,Antonov AN-22,35,4,35,4,0,39
3506,1988-08-17,Military - Pakistan Air Force,Bahawalpur - Islamabad,Lockheed C-130B Hercules,0,0,0,0,0,30
3507,1988-08-26,Aeroflot,Kirensk - Irkutsk,Let 410MU,2,2,2,2,0,4
3508,1988-08-31,Aerocaribe,Na dato,Convair CV-240,0,0,0,0,0,20
3509,1988-08-31,CAAC,Guangzhou - Hong Kong,Hawker Siddeley HS-121 Trident 2E,78,11,1,6,0,89
3510,1988-08-31,Delta Air Lines,"Dallas/Fort Worth, TX - Salt Lake City, UT",Boeing B-727-232 Adv,101,7,12,2,0,108
3511,1988-08-31,Transporte Aereo Federal,Uruapan - Lazro,Embraer 110P1 Bandeirante,18,2,18,2,0,20
3512,1988-09-09,Hang Khong (Vietnam),Hanoi - Bangkok,Tupolev TU-134A,84,6,73,3,0,90
3513,1988-09-12,TAME Ecuador,Lago Agrio - Quito,Lockheed L-188A Electra,1,6,1,6,0,7
3514,1988-09-15,Ethiopian Airlines,Bahar Dar - Asmara,Boeing B-737-230,98,6,35,0,0,104
3515,1988-09-19,Military - Afghan Republican Air Force,Na dato,Antonov AN-26,0,0,0,0,0,34
3516,1988-10-02,Aramar,Na dato,Beech King Air F90,7,1,7,1,0,8
3517,1988-10-04,Aeroflot,Tikis - Batagay,Antonov 12BP,0,6,0,6,0,6
3518,1988-10-07,Shanxi Airlines,Sightseeing,Ilyushin IL-14P,44,4,40,4,2,48
